Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit
7152,CA-2018-142909,22/12/2018,25/12/2018,Second Class,AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,36.510000000000005
7153,CA-2015-137911,09/10/2015,15/10/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,17.753600000000002
7154,CA-2016-106208,10/12/2016,15/12/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,10.617600000000001
7155,US-2016-136749,25/12/2016,27/12/2016,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,55.176
7156,US-2016-136749,25/12/2016,27/12/2016,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,157.9,31.580000000000002
7157,CA-2018-126718,29/04/2018,04/05/2018,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Orange,New Jersey,7050.0,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,0.9820000000000001
7158,CA-2017-131380,28/03/2017,31/03/2017,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,17.584
7159,CA-2017-131380,28/03/2017,31/03/2017,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,1.1960000000000002
7160,CA-2016-145835,13/05/2016,18/05/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,44.4768
7161,CA-2016-145835,13/05/2016,18/05/2016,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,3.2
7162,CA-2015-138709,04/07/2015,09/07/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,4.368
7163,CA-2015-138709,04/07/2015,09/07/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,3.12
7164,CA-2015-122070,22/04/2015,24/04/2015,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180.0,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,247.84,49.568000000000005
7165,CA-2015-122070,22/04/2015,24/04/2015,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,1.9824000000000002
7166,CA-2017-158610,19/09/2017,22/09/2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,13.904
7167,CA-2015-117464,22/07/2015,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,2.304
7168,CA-2015-117464,22/07/2015,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,143.544
7169,CA-2015-117464,22/07/2015,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,47.300000000000004
7170,CA-2015-117464,22/07/2015,24/07/2015,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,170.352,34.0704
7171,US-2018-168613,08/10/2018,14/10/2018,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,29.152800000000003
7172,CA-2018-125381,25/04/2018,27/04/2018,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,21.594
7173,US-2018-141677,26/03/2018,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,28.792
7174,US-2018-141677,26/03/2018,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,479.992
7175,US-2018-141677,26/03/2018,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,14.870400000000002
7176,US-2018-141677,26/03/2018,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,17.433600000000002
7177,US-2018-141677,26/03/2018,30/03/2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,6.446400000000001
7178,CA-2018-133067,04/05/2018,10/05/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,0.4404
7179,CA-2018-133067,04/05/2018,10/05/2018,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,1.8792000000000002
7180,US-2017-144351,14/11/2017,18/11/2017,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215.0,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,17.994
7181,CA-2015-106054,06/01/2015,07/01/2015,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605.0,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,2.556
7182,CA-2017-138667,27/12/2017,30/12/2017,Second Class,MW-18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,8.0
7183,CA-2018-150609,30/04/2018,04/05/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032.0,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,4.648
7184,CA-2018-128853,21/04/2018,23/04/2018,First Class,JM-15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,181.764
7185,CA-2018-133102,17/08/2018,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,1.1104
7186,CA-2018-133102,17/08/2018,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,1.6032000000000002
7187,CA-2018-133102,17/08/2018,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,14.9184
7188,CA-2018-133102,17/08/2018,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,3.3568
7189,CA-2018-133102,17/08/2018,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,7.7728
7190,CA-2017-164399,12/11/2017,15/11/2017,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,40.7952
7191,CA-2017-164399,12/11/2017,15/11/2017,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,134.8704
7192,CA-2017-116918,01/10/2017,06/10/2017,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,1.0776000000000001
7193,CA-2017-116918,01/10/2017,06/10/2017,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,6.1952
7194,CA-2017-110492,12/02/2017,14/02/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,270.024
7195,CA-2017-110492,12/02/2017,14/02/2017,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,3.184
7196,CA-2017-147683,13/11/2017,17/11/2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103.0,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,3.908
7197,CA-2015-116785,26/04/2015,30/04/2015,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,4.28
7198,CA-2015-116785,26/04/2015,30/04/2015,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2.52
7199,US-2016-156797,11/08/2016,15/08/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,2.3920000000000003
7200,US-2016-156797,11/08/2016,15/08/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0,27.6
7201,CA-2017-104276,27/11/2017,03/12/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,23.352000000000004
7202,CA-2017-104276,27/11/2017,03/12/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,66.20460000000001
7203,CA-2017-120369,28/10/2017,28/10/2017,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609.0,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,151.35999999999999
7204,CA-2015-118276,29/12/2015,02/01/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174.0,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,1.7472000000000003
7205,CA-2016-136658,10/09/2016,17/09/2016,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,1.2160000000000002
7206,CA-2018-137414,02/10/2018,06/10/2018,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,3.4920000000000004
7207,CA-2018-137414,02/10/2018,06/10/2018,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109.0,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,73.83200000000001
7208,CA-2017-143476,11/09/2017,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,0.5824
7209,CA-2017-143476,11/09/2017,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,4.147200000000001
7210,CA-2017-143476,11/09/2017,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,1.9136
7211,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,6.0360000000000005
7212,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,10.329600000000001
7213,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,2.2464
7214,CA-2018-154949,15/10/2018,19/10/2018,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,93010.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,2.946
7215,CA-2016-103072,27/09/2016,30/09/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205.0,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,3.28
7216,CA-2016-103072,27/09/2016,30/09/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205.0,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,5.184000000000001
7217,CA-2016-150770,03/05/2016,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,1.7640000000000002
7218,CA-2016-150770,03/05/2016,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,12.499200000000002
7219,CA-2016-150770,03/05/2016,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,67.992
7220,CA-2016-150770,03/05/2016,06/05/2016,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,9.9136
7221,CA-2018-154760,09/01/2018,13/01/2018,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,54.8982
7222,US-2018-104437,27/01/2018,31/01/2018,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,27.588
7223,CA-2018-113075,02/09/2018,06/09/2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,8.136000000000001
7224,CA-2017-109953,14/07/2017,18/07/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,22.075200000000002
7225,CA-2017-109953,14/07/2017,18/07/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,30.324
7226,CA-2017-109953,14/07/2017,18/07/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,6.16
7227,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,24.784000000000002
7228,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,263.96
7229,CA-2015-157546,20/07/2015,22/07/2015,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,17.942400000000003
7230,CA-2015-157546,20/07/2015,22/07/2015,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,4.566
7231,CA-2018-153843,13/03/2018,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,6.176
7232,CA-2018-153843,13/03/2018,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,93.03200000000001
7233,CA-2018-153843,13/03/2018,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,5.424
7234,CA-2017-137337,08/03/2017,12/03/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,22.72
7235,CA-2017-137337,08/03/2017,12/03/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2.5920000000000005
